tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1984-6120,Nice,Clay,32,A,O,19840409,14,K031,,,Zoltan Kuharszky,R,183,HUN,24.756,142,101,F047,,,Eric Fromm,R,178,USA,25.785,77,225,2-6 6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1984-6120,Nice,Clay,32,A,O,19840409,15,S014,,,Emilio Sanchez,R,180,ESP,18.864,108,105,A006,,,Ronald Agenor,R,180,HAI,19.403,770,1,6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1984-6120,Nice,Clay,32,A,O,19840409,16,W027,,,Van Winitsky,L,185,USA,25.079,70,166,O017,,,Manuel Orantes,L,178,ESP,35.17,191,64,6-1 1-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1984-6120,Nice,Clay,32,A,O,19840409,17,G023,1,,Andres Gomez,L,193,ECU,24.115,8,859,F035,,,Guy Forget,L,191,FRA,19.261,180,97,4-6 7-6 6-1,3,R16,,,,,,,,,,,,,,,,,,,
1984-6120,Nice,Clay,32,A,O,19840409,18,W027,,,Van Winitsky,L,185,USA,25.079,70,166,L014,2,,Henri Leconte,L,185,FRA,20.767,22,495,6-2 4-6 8-6,3,R16,,,,,,,,,,,,,,,,,,,
1984-6120,Nice,Clay,32,A,O,19840409,19,S014,,,Emilio Sanchez,R,180,ESP,18.864,108,105,P057,3,,Mel Purcell,R,178,USA,24.728,26,502,2-6 6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,
1984-6120,Nice,Clay,32,A,O,19840409,20,S097,4,,Henrik Sundstrom,R,188,SWE,20.11,27,476,G015,,,Hans Gildemeister,R,180,CHI,28.164,136,90,7-5 6-0,3,R16,,,,,,,,,,,,,,,,,,,
1984-6120,Nice,Clay,32,A,O,19840409,21,N030,5,,Joakim Nystrom,R,188,SWE,21.133,29,355,K031,,,Zoltan Kuharszky,R,183,HUN,24.756,142,101,6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1984-6120,Nice,Clay,32,A,O,19840409,22,A007,,,Juan Aguilera,R,183,ESP,22.051,60,192,M026,,,Mario Martinez,R,170,BOL,22.574,88,183,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1984-6120,Nice,Clay,32,A,O,19840409,23,A030,,,Roberto Arguello,A,173,ARG,20.912,53,182,C073,,,Christophe Casa,R,178,FRA,26.861,379,14,3-6 6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1984-6120,Nice,Clay,32,A,O,19840409,24,B030,,,Dominique Bedel,R,185,FRA,27.132,157,89,G007,,,Rolf Gehring,R,185,GER,28.372,102,107,W/O,3,R16,,,,,,,,,,,,,,,,,,,
1984-6120,Nice,Clay,32,A,O,19840409,25,G023,1,,Andres Gomez,L,193,ECU,24.115,8,859,B030,,,Dominique Bedel,R,185,FRA,27.132,157,89,6-0 7-6,3,QF,,,,,,,,,,,,,,,,,,,
1984-6120,Nice,Clay,32,A,O,19840409,26,S097,4,,Henrik Sundstrom,R,188,SWE,20.11,27,476,A007,,,Juan Aguilera,R,183,ESP,22.051,60,192,6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,
1984-6120,Nice,Clay,32,A,O,19840409,27,N030,5,,Joakim Nystrom,R,188,SWE,21.133,29,355,S014,,,Emilio Sanchez,R,180,ESP,18.864,108,105,7-6 6-2,3,QF,,,,,,,,,,,,,,,,,,,
1984-6120,Nice,Clay,32,A,O,19840409,28,A030,,,Roberto Arguello,A,173,ARG,20.912,53,182,W027,,,Van Winitsky,L,185,USA,25.079,70,166,6-4 6-1,3,QF,,,,,,,,,,,,,,,,,,,
1984-6120,Nice,Clay,32,A,O,19840409,29,G023,1,,Andres Gomez,L,193,ECU,24.115,8,859,N030,5,,Joakim Nystrom,R,188,SWE,21.133,29,355,7-5 7-6,3,SF,,,,,,,,,,,,,,,,,,,
1984-6120,Nice,Clay,32,A,O,19840409,30,S097,4,,Henrik Sundstrom,R,188,SWE,20.11,27,476,A030,,,Roberto Arguello,A,173,ARG,20.912,53,182,6-0 6-4,3,SF,,,,,,,,,,,,,,,,,,,
1984-6120,Nice,Clay,32,A,O,19840409,31,G023,1,,Andres Gomez,L,193,ECU,24.115,8,859,S097,4,,Henrik Sundstrom,R,188,SWE,20.11,27,476,6-1 6-4,3,F,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,1,L018,1,,Ivan Lendl,R,188,USA,24.11,2,1990,L014,,,Henri Leconte,L,185,FRA,20.786,22,478,6-4 6-0,3,R32,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,2,W023,2,,Mats Wilander,R,183,SWE,19.65,4,1456,N030,,,Joakim Nystrom,R,188,SWE,21.153,29,358,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,3,A031,3,,Jimmy Arias,R,175,USA,19.666,5,1235,G053,,,Jan Gunnarsson,R,185,SWE,21.881,50,222,7-5 6-0,3,R32,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,4,N022,4,,Yannick Noah,R,193,FRA,23.912,6,1028,N008,,,Ilie Nastase,R,183,ROU,37.744,151,81,7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,5,G023,6,,Andres Gomez,L,193,ECU,24.134,8,936,P008,,,Claudio Panatta,R,178,ITA,24.203,66,229,6-3 6-0,3,R32,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,6,S097,,,Henrik Sundstrom,R,188,SWE,20.129,23,522,C039,7,,Jose-Luis Clerc,R,185,ARG,25.667,9,521,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,7,V028,8,,Guillermo Vilas,L,180,ARG,31.663,15,448,L043,,,Fernando Luna,R,175,ESP,25.979,45,235,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,8,A030,,,Roberto Arguello,A,173,ARG,20.931,38,219,S056,,,Pavel Slozil,R,173,CZE,28.298,70,203,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,9,A035,,,Pablo Arraya,R,180,PER,22.486,43,287,G019,,,Shlomo Glickstein,R,188,ISR,26.275,46,282,7-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,10,B074,,,Jimmy Brown,R,180,USA,18.968,53,291,F020,,,Wojtek Fibak,R,183,POL,31.702,34,359,6-3 4-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,11,D004,,,Scott Davis,R,188,USA,21.637,24,494,E005,,,Mark Edmondson,R,185,AUS,29.802,42,272,7-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,12,G016,,,Brad Gilbert,R,185,USA,22.686,48,376,M050,,,Paul McNamee,R,178,AUS,29.426,31,295,7-6 4-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,13,G029,,,Brian Gottfried,R,183,USA,32.219,33,360,K023,,,Aaron Krickstein,R,183,USA,16.706,77,142,3-6 6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,14,P021,,,Diego Perez,R,178,URU,22.182,69,198,L024,,,Chris Lewis,R,180,NZL,27.105,19,484,6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,15,P057,,,Mel Purcell,R,178,USA,24.747,26,496,P032,,,Libor Pimek,R,196,BEL,20.704,72,188,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,16,S058,,,Tomas Smid,R,191,CZE,27.907,13,885,D037,,,Colin Dowdeswell,R,185,GBR,28.931,41,242,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,17,L018,1,,Ivan Lendl,R,188,USA,24.11,2,1990,P057,,,Mel Purcell,R,178,USA,24.747,26,496,6-0 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,18,W023,2,,Mats Wilander,R,183,SWE,19.65,4,1456,S058,,,Tomas Smid,R,191,CZE,27.907,13,885,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,19,A031,3,,Jimmy Arias,R,175,USA,19.666,5,1235,G029,,,Brian Gottfried,R,183,USA,32.219,33,360,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,20,N022,4,,Yannick Noah,R,193,FRA,23.912,6,1028,P021,,,Diego Perez,R,178,URU,22.182,69,198,4-6 6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,21,G023,6,,Andres Gomez,L,193,ECU,24.134,8,936,G016,,,Brad Gilbert,R,185,USA,22.686,48,376,2-6 6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,22,V028,8,,Guillermo Vilas,L,180,ARG,31.663,15,448,A035,,,Pablo Arraya,R,180,PER,22.486,43,287,6-3 4-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,23,D004,,,Scott Davis,R,188,USA,21.637,24,494,A030,,,Roberto Arguello,A,173,ARG,20.931,38,219,3-6 7-6 7-6,3,R16,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,24,S097,,,Henrik Sundstrom,R,188,SWE,20.129,23,522,B074,,,Jimmy Brown,R,180,USA,18.968,53,291,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,25,S097,,,Henrik Sundstrom,R,188,SWE,20.129,23,522,L018,1,,Ivan Lendl,R,188,USA,24.11,2,1990,6-1 2-0 RET,3,QF,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,26,W023,2,,Mats Wilander,R,183,SWE,19.65,4,1456,V028,8,,Guillermo Vilas,L,180,ARG,31.663,15,448,6-3 6-1,3,QF,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,27,A031,3,,Jimmy Arias,R,175,USA,19.666,5,1235,D004,,,Scott Davis,R,188,USA,21.637,24,494,6-0 6-1,3,QF,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,28,N022,4,,Yannick Noah,R,193,FRA,23.912,6,1028,G023,6,,Andres Gomez,L,193,ECU,24.134,8,936,6-2 6-4,3,QF,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,29,W023,2,,Mats Wilander,R,183,SWE,19.65,4,1456,N022,4,,Yannick Noah,R,193,FRA,23.912,6,1028,6-2 6-3,3,SF,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,30,S097,,,Henrik Sundstrom,R,188,SWE,20.129,23,522,A031,3,,Jimmy Arias,R,175,USA,19.666,5,1235,6-3 4-6 6-1,3,SF,,,,,,,,,,,,,,,,,,,
1984-410,Monte-Carlo,Clay,32,A,O,19840416,31,S097,,,Henrik Sundstrom,R,188,SWE,20.129,23,522,W023,2,,Mats Wilander,R,183,SWE,19.65,4,1456,6-3 7-5 6-2,5,F,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,1,C039,1,,Jose-Luis Clerc,R,185,ARG,25.687,12,522,S028,,,Hans Schwaier,R,173,GER,20.082,100,107,7-5 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,2,L024,2,,Chris Lewis,R,180,NZL,27.124,20,473,G007,,,Rolf Gehring,R,185,GER,28.411,95,121,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,3,N030,3,,Joakim Nystrom,R,188,SWE,21.172,31,359,T032,,,Thierry Tulasne,R,178,FRA,20.783,81,191,3-6 7-5 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,4,M050,4,,Paul McNamee,R,178,AUS,29.446,33,296,T007,,,Balazs Taroczy,R,183,HUN,29.958,67,156,6-2 4-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,5,C023,5,,Pat Cash,R,183,AUS,18.908,29,329,B042,,,Hans-Dieter Beutel,R,185,GER,21.864,113,134,7-6 5-7 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,6,A017,,,Trevor Allan,L,178,AUS,28.684,163,70,G029,6,,Brian Gottfried,R,183,USA,32.238,32,375,6-0 6-0,3,R32,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,7,A007,,,Juan Aguilera,R,183,ESP,22.089,55,198,A030,7,,Roberto Arguello,A,173,ARG,20.95,38,236,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,8,L043,8,,Fernando Luna,R,175,ESP,25.999,47,236,C024,,,Sergio Casal,R,185,ESP,21.624,127,102,7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,9,F035,,,Guy Forget,L,191,FRA,19.299,158,109,S033,,,Florin Segarceanu,R,180,ROU,23.069,99,143,6-2 2-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,10,K023,,,Aaron Krickstein,R,183,USA,16.726,73,143,R037,,,Christophe Roger-Vasselin,R,188,FRA,26.793,65,251,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,11,M030,,,Wally Masur,R,180,AUS,20.947,64,229,H025,,,Jakob Hlasek,R,188,SUI,19.444,91,114,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,12,O025,,,Marko Ostoja,R,175,CRO,23.507,79,161,V034,,,Raul Antonio Viver,L,191,ECU,23.102,210,51,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,13,P008,,,Claudio Panatta,R,178,ITA,24.222,61,230,C013,,,Francesco Cancellotti,R,183,ITA,21.153,68,187,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,14,P021,,,Diego Perez,R,178,URU,22.201,54,227,M081,,,Terry Moor,L,178,USA,32,75,142,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,15,S051,,,Stefan Simonsson,R,175,SWE,24.298,65,251,W027,,,Van Winitsky,L,185,USA,25.117,58,191,6-4 3-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,16,S077,,,Roland Stadler,A,178,SUI,24.86,93,132,N008,,,Ilie Nastase,R,183,ROU,37.763,146,82,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,17,C039,1,,Jose-Luis Clerc,R,185,ARG,25.687,12,522,S051,,,Stefan Simonsson,R,175,SWE,24.298,65,251,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,18,P021,,,Diego Perez,R,178,URU,22.201,54,227,L024,2,,Chris Lewis,R,180,NZL,27.124,20,473,7-5 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,19,N030,3,,Joakim Nystrom,R,188,SWE,21.172,31,359,O025,,,Marko Ostoja,R,175,CRO,23.507,79,161,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,20,M050,4,,Paul McNamee,R,178,AUS,29.446,33,296,M030,,,Wally Masur,R,180,AUS,20.947,64,229,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,21,C023,5,,Pat Cash,R,183,AUS,18.908,29,329,P008,,,Claudio Panatta,R,178,ITA,24.222,61,230,6-3 0-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,22,L043,8,,Fernando Luna,R,175,ESP,25.999,47,236,S077,,,Roland Stadler,A,178,SUI,24.86,93,132,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,23,A007,,,Juan Aguilera,R,183,ESP,22.089,55,198,F035,,,Guy Forget,L,191,FRA,19.299,158,109,7-6 6-0,3,R16,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,24,A017,,,Trevor Allan,L,178,AUS,28.684,163,70,K023,,,Aaron Krickstein,R,183,USA,16.726,73,143,7-5 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,25,A007,,,Juan Aguilera,R,183,ESP,22.089,55,198,C039,1,,Jose-Luis Clerc,R,185,ARG,25.687,12,522,7-6 7-5,3,QF,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,26,L043,8,,Fernando Luna,R,175,ESP,25.999,47,236,N030,3,,Joakim Nystrom,R,188,SWE,21.172,31,359,6-1 6-4,3,QF,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,27,M050,4,,Paul McNamee,R,178,AUS,29.446,33,296,C023,5,,Pat Cash,R,183,AUS,18.908,29,329,7-6 6-0,3,QF,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,28,A017,,,Trevor Allan,L,178,AUS,28.684,163,70,P021,,,Diego Perez,R,178,URU,22.201,54,227,6-1 5-7 6-3,3,QF,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,29,A007,,,Juan Aguilera,R,183,ESP,22.089,55,198,M050,4,,Paul McNamee,R,178,AUS,29.446,33,296,3-6 6-1 6-1,3,SF,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,30,L043,8,,Fernando Luna,R,175,ESP,25.999,47,236,A017,,,Trevor Allan,L,178,AUS,28.684,163,70,6-4 7-6,3,SF,,,,,,,,,,,,,,,,,,,
1984-342,Aix-en-Provence,Clay,32,A,O,19840423,31,A007,,,Juan Aguilera,R,183,ESP,22.089,55,198,L043,8,,Fernando Luna,R,175,ESP,25.999,47,236,6-4 7-5,3,F,,,,,,,,,,,,,,,,,,,
1984-610,WCT Finals,Carpet,16,A,I,19840424,1,C057,,,Kevin Curren,R,185,USA,26.146,10,633,D028,,,Mark Dickson,R,191,USA,24.378,49,325,3-6 4-6 6-3 6-4 6-3,5,R16,,,,,,,,,,,,,,,,,,,
1984-610,WCT Finals,Carpet,16,A,I,19840424,2,G008,,,Vitas Gerulaitis,R,183,USA,29.747,21,526,S017,,,Bill Scanlon,R,185,USA,27.444,17,464,2-6 5-7 7-6 6-3 6-2,5,R16,,,,,,,,,,,,,,,,,,,
1984-610,WCT Finals,Carpet,16,A,I,19840424,3,M041,,,Tim Mayotte,R,191,USA,23.723,22,465,S058,,,Tomas Smid,R,191,CZE,27.929,16,850,6-2 4-6 7-6 6-3,5,R16,,,,,,,,,,,,,,,,,,,
1984-610,WCT Finals,Carpet,16,A,I,19840424,4,T012,,,Eliot Teltscher,R,178,USA,25.112,9,778,S097,,,Henrik Sundstrom,R,188,SWE,20.151,14,752,6-2 6-1 4-6 6-2,5,R16,,,,,,,,,,,,,,,,,,,
1984-610,WCT Finals,Carpet,16,A,I,19840424,5,M047,1,,John McEnroe,L,180,USA,25.185,1,1876,G008,,,Vitas Gerulaitis,R,183,USA,29.747,21,526,6-3 6-1 6-3,5,QF,,,,,,,,,,,,,,,,,,,
1984-610,WCT Finals,Carpet,16,A,I,19840424,6,C044,2,,Jimmy Connors,L,178,USA,31.641,3,1760,M041,,,Tim Mayotte,R,191,USA,23.723,22,465,4-6 7-5 6-3 6-3,5,QF,,,,,,,,,,,,,,,,,,,
1984-610,WCT Finals,Carpet,16,A,I,19840424,7,A031,3,,Jimmy Arias,R,175,USA,19.688,5,1320,T012,,,Eliot Teltscher,R,178,USA,25.112,9,778,6-4 6-4 7-5,5,QF,,,,,,,,,,,,,,,,,,,
1984-610,WCT Finals,Carpet,16,A,I,19840424,8,C057,,,Kevin Curren,R,185,USA,26.146,10,633,K022,4,,Johan Kriek,R,175,USA,26.053,13,661,4-6 3-6 6-1 6-4 6-1,5,QF,,,,,,,,,,,,,,,,,,,
1984-610,WCT Finals,Carpet,16,A,I,19840424,9,M047,1,,John McEnroe,L,180,USA,25.185,1,1876,C057,,,Kevin Curren,R,185,USA,26.146,10,633,6-3 6-3 6-4,5,SF,,,,,,,,,,,,,,,,,,,
1984-610,WCT Finals,Carpet,16,A,I,19840424,10,C044,2,,Jimmy Connors,L,178,USA,31.641,3,1760,A031,3,,Jimmy Arias,R,175,USA,19.688,5,1320,6-0 7-6 6-2,5,SF,,,,,,,,,,,,,,,,,,,
1984-610,WCT Finals,Carpet,16,A,I,19840424,11,M047,1,,John McEnroe,L,180,USA,25.185,1,1876,C044,2,,Jimmy Connors,L,178,USA,31.641,3,1760,6-1 6-2 6-3,5,F,,,,,,,,,,,,,,,,,,,
1984-D001,Davis Cup EUR R1: ESP vs ALG,Clay,4,D,,19840504,1,S014,,,Emilio Sanchez,R,180,ESP,18.932,85,130,H0CY,,,Kamel Harrad,,,ALG,22.806,,,6-0 6-0 6-0,5,RR,,,,,,,,,,,,,,,,,,,
1984-D001,Davis Cup EUR R1: ESP vs ALG,Clay,4,D,,19840504,2,A007,,,Juan Aguilera,R,183,ESP,22.119,37,266,A187,,,Yacine Amier,R,,ALG,22.179,,,6-2 6-1 6-0,5,RR,,,,,,,,,,,,,,,,,,,
1984-D001,Davis Cup EUR R1: ESP vs ALG,Clay,4,D,,19840504,3,S014,,,Emilio Sanchez,R,180,ESP,18.932,85,130,A187,,,Yacine Amier,R,,ALG,22.179,,,6-1 6-1,3,RR,,,,,,,,,,,,,,,,,,,
1984-D001,Davis Cup EUR R1: ESP vs ALG,Clay,4,D,,19840504,4,A007,,,Juan Aguilera,R,183,ESP,22.119,37,266,H0CY,,,Kamel Harrad,,,ALG,22.806,,,6-0 6-2,3,RR,,,,,,,,,,,,,,,,,,,
1984-D012,Davis Cup EUR R1: TUR vs BEL,Clay,4,D,,19840504,1,V012,,,Jan Van Langendonck,R,,BEL,24.315,190,58,K136,,,Alaaddin Karagoz,R,,TUR,19.08,,,6-1 6-3 6-3,5,RR,,,,,,,,,,,,,,,,,,,
1984-D012,Davis Cup EUR R1: TUR vs BEL,Clay,4,D,,19840504,2,B054,,,Bernard Boileau,R,185,BEL,24.945,90,117,E129,,,Yavuz Erkangil,R,,TUR,,,,6-4 6-2 6-2,5,RR,,,,,,,,,,,,,,,,,,,
1984-D012,Davis Cup EUR R1: TUR vs BEL,Clay,4,D,,19840504,3,V012,,,Jan Van Langendonck,R,,BEL,24.315,190,58,E129,,,Yavuz Erkangil,R,,TUR,,,,6-3 6-1,3,RR,,,,,,,,,,,,,,,,,,,
1984-D012,Davis Cup EUR R1: TUR vs BEL,Clay,4,D,,19840504,4,B054,,,Bernard Boileau,R,185,BEL,24.945,90,117,E085,,,Yaman Esin,R,,TUR,,,,6-3 6-1,3,RR,,,,,,,,,,,,,,,,,,,
1984-D015,Davis Cup AME SF: BRA vs URU,Clay,4,D,,19840504,1,P021,,,Diego Perez,R,178,URU,22.231,49,255,H026,,,Marcos Hocevar,R,185,BRA,28.608,126,183,7-5 6-2 6-0,5,RR,,,,,,,,,,,,,,,,,,,
1984-D015,Davis Cup AME SF: BRA vs URU,Clay,4,D,,19840504,2,M092,,,Cassio Motta,R,180,BRA,24.197,60,204,C004,,,Victor Caldarelli,R,,URU,,,,6-3 6-1 6-3,5,RR,,,,,,,,,,,,,,,,,,,
1984-D015,Davis Cup AME SF: BRA vs URU,Clay,4,D,,19840504,3,P021,,,Diego Perez,R,178,URU,22.231,49,255,M092,,,Cassio Motta,R,180,BRA,24.197,60,204,7-5 3-6 6-2 RET,5,RR,,,,,,,,,,,,,,,,,,,
1984-D015,Davis Cup AME SF: BRA vs URU,Clay,4,D,,19840504,4,H026,,,Marcos Hocevar,R,185,BRA,28.608,126,183,C004,,,Victor Caldarelli,R,,URU,,,,8-6 6-3 8-6,5,RR,,,,,,,,,,,,,,,,,,,
1984-D019,Davis Cup AME SF: CHI vs MEX,Clay,4,D,,19840504,1,R012,,,Pedro Rebolledo,R,170,CHI,23.379,71,143,P023,,,Fernando Perez-Pascal,R,,MEX,,755,1,6-1 6-4 6-8 3-6 7-5,5,RR,,,,,,,,,,,,,,,,,,,
1984-D019,Davis Cup AME SF: CHI vs MEX,Clay,4,D,,19840504,2,G015,,,Hans Gildemeister,R,180,CHI,28.233,87,120,M006,,,Francisco Maciel,R,185,MEX,19.841,186,59,6-2 6-2 6-3,5,RR,,,,,,,,,,,,,,,,,,,
1984-D019,Davis Cup AME SF: CHI vs MEX,Clay,4,D,,19840504,3,G015,,,Hans Gildemeister,R,180,CHI,28.233,87,120,P023,,,Fernando Perez-Pascal,R,,MEX,,755,1,6-1 2-6 6-3,3,RR,,,,,,,,,,,,,,,,,,,
1984-D019,Davis Cup AME SF: CHI vs MEX,Clay,4,D,,19840504,4,R012,,,Pedro Rebolledo,R,170,CHI,23.379,71,143,C045,,,Javier Contreras,R,173,MEX,24.104,326,21,6-1 6-2,3,RR,,,,,,,,,,,,,,,,,,,
1984-D020,Davis Cup AME SF: CHN vs JPN,Clay,4,D,,19840504,1,F048,,,Tsuyoshi Fukui,R,170,JPN,26.867,363,15,S362,,,Liu Shuhua,R,,CHN,,,,4-6 4-6 6-2 12-10 7-5,5,RR,,,,,,,,,,,,,,,,,,,
1984-D020,Davis Cup AME SF: CHN vs JPN,Clay,4,D,,19840504,2,S046,,,Shozo Shiraishi,R,,JPN,26.267,336,20,W065,,,Wei You,R,,CHN,,,,6-4 2-6 6-1 6-4,5,RR,,,,,,,,,,,,,,,,,,,
