tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2023-520,Roland Garros,Clay,128,G,O,20230529,78,KD46,,WC,Thanasi Kokkinakis,R,193,AUS,27.132,108,587,W367,,,Stan Wawrinka,R,183,SUI,38.168,89,684,3-6 7-5 6-3 6-7(4) 6-3,5,R64,279,12,8,184,112,88,31,25,11,14,12,5,145,85,62,37,25,9,14
2023-520,Roland Garros,Clay,128,G,O,20230529,79,SU87,,,Lorenzo Sonego,R,191,ITA,28.049,48,925,HH26,,,Ugo Humbert,L,188,FRA,24.923,40,1026,6-4 6-3 7-6(3),5,R64,158,3,3,95,64,51,18,15,6,7,1,4,101,52,37,25,16,4,8
2023-520,Roland Garros,Clay,128,G,O,20230529,80,RE44,7,,Andrey Rublev,R,188,RUS,25.604,7,4270,MW02,,,Corentin Moutet,L,180,FRA,24.11,61,823,6-4 6-2 3-6 6-3,5,R64,179,6,5,113,70,51,22,18,3,5,2,4,129,80,48,26,18,9,14
2023-520,Roland Garros,Clay,128,G,O,20230529,81,R0DG,6,,Holger Rune,R,188,DEN,20.082,6,4375,MC65,,,Gael Monfils,R,193,FRA,36.739,394,117,W/O,5,R64,,,,,,,,,,,,,,,,,,,
2023-520,Roland Garros,Clay,128,G,O,20230529,82,O660,,Q,Genaro Alberto Olivieri,R,175,ARG,24.816,231,257,VA08,,Q,Andrea Vavassori,R,193,ITA,28.066,148,410,7-6(7) 3-6 6-4 7-6(3),5,R64,200,5,2,137,99,65,21,22,4,10,8,8,140,91,62,26,21,8,13
2023-520,Roland Garros,Clay,128,G,O,20230529,83,C0AU,23,,Francisco Cerundolo,R,185,ARG,24.791,23,1485,H997,,LL,Yannick Hanfmann,R,193,GER,31.54,65,791,6-3 6-3 6-4,5,R64,155,8,5,108,77,54,13,14,10,12,2,2,117,80,39,23,14,10,16
2023-520,Roland Garros,Clay,128,G,O,20230529,84,FB98,9,,Taylor Fritz,R,196,USA,25.582,8,3470,RC91,,,Arthur Rinderknech,R,196,FRA,27.849,78,735,2-6 6-4 6-3 6-4,5,R64,170,8,1,100,47,36,36,19,1,4,7,3,113,71,54,20,18,10,14
2023-520,Roland Garros,Clay,128,G,O,20230529,85,J551,,,Nicolas Jarry,R,201,CHI,27.63,35,1112,PL56,16,,Tommy Paul,R,185,USA,26.031,17,2170,3-6 6-1 6-4 7-5,5,R64,184,5,4,140,89,63,26,19,13,15,3,5,98,68,47,18,19,1,6
2023-520,Roland Garros,Clay,128,G,O,20230529,86,GC88,,,Marcos Giron,R,180,USA,29.845,75,740,L0BV,,,Jiri Lehecka,R,185,CZE,21.552,41,994,6-2 6-3 6-2,5,R64,104,6,0,73,41,38,16,12,4,4,2,2,84,58,36,9,13,2,8
2023-520,Roland Garros,Clay,128,G,O,20230529,87,Z371,,,Zhizhen Zhang,R,193,CHN,26.615,71,752,T0A1,,Q,Thiago Agustin Tirante,R,185,ARG,22.133,153,390,7-6(3) 6-3 6-4,5,R64,141,5,3,105,68,48,21,16,5,7,6,1,93,63,41,14,15,3,7
2023-520,Roland Garros,Clay,128,G,O,20230529,88,RH16,4,,Casper Ruud,R,183,NOR,24.433,4,4960,Z0A1,,Q,Giulio Zeppieri,L,183,ITA,21.473,129,478,6-3 6-2 4-6 7-5,5,R64,185,2,2,120,66,43,40,20,6,8,9,3,120,74,53,20,19,8,13
2023-520,Roland Garros,Clay,128,G,O,20230529,89,AE14,,,Daniel Altmaier,R,188,GER,24.709,79,733,S0AG,8,,Jannik Sinner,R,191,ITA,21.782,9,3435,6-7(0) 7-6(7) 1-6 7-6(4) 7-5,5,R64,326,10,6,204,142,98,27,26,15,21,11,3,187,110,77,42,28,4,9
2023-520,Roland Garros,Clay,128,G,O,20230529,90,D875,28,,Grigor Dimitrov,R,191,BUL,32.036,29,1275,RH24,,,Emil Ruusuvuori,R,188,FIN,24.156,46,956,7-6(4) 6-3 6-4,5,R64,170,5,1,107,56,38,29,16,5,9,5,2,105,60,37,21,15,9,15
2023-520,Roland Garros,Clay,128,G,O,20230529,91,Z355,22,,Alexander Zverev,R,198,GER,26.105,27,1450,MV14,,,Alex Molcan,L,178,SVK,25.489,86,705,6-4 6-2 6-1,5,R64,118,6,3,80,48,37,21,12,8,8,0,3,82,54,32,10,13,10,16
2023-520,Roland Garros,Clay,128,G,O,20230529,92,TD51,12,,Frances Tiafoe,R,188,USA,25.352,12,2790,KC56,,Q,Aslan Karatsev,R,185,RUS,29.73,62,818,3-6 6-3 7-5 6-2,5,R64,164,10,2,103,60,50,23,19,5,8,12,7,110,69,49,18,19,8,14
2023-520,Roland Garros,Clay,128,G,O,20230529,93,CG80,15,,Borna Coric,R,188,CRO,26.535,16,2410,CG04,,,Pedro Cachin,R,185,ARG,28.129,64,803,6-3 4-6 4-6 6-3 6-4,5,R64,263,1,2,157,79,57,44,24,9,13,6,3,144,91,62,27,24,7,13
2023-520,Roland Garros,Clay,128,G,O,20230529,94,EA24,,,Tomas Martin Etcheverry,R,196,ARG,23.863,49,920,DH58,18,,Alex de Minaur,R,183,AUS,24.277,19,1870,6-3 7-6(2) 6-3,5,R64,166,3,3,102,63,46,25,16,7,9,0,5,106,63,37,22,14,4,8
2023-520,Roland Garros,Clay,128,G,O,20230529,95,N732,27,,Yoshihito Nishioka,L,170,JPN,27.669,33,1181,PH71,,,Max Purcell,R,185,AUS,25.153,68,781,4-6 6-2 7-5 6-4,5,R64,186,2,5,123,72,50,32,20,5,8,7,6,141,78,54,28,20,12,18
2023-520,Roland Garros,Clay,128,G,O,20230529,96,SX91,,Q,Thiago Seyboth Wild,R,185,BRA,23.217,172,349,PC11,,,Guido Pella,L,183,ARG,33.032,423,105,6-3 3-6 6-4 6-3,5,R64,175,8,9,124,64,43,35,19,9,12,1,5,106,70,43,21,18,7,12
2023-520,Roland Garros,Clay,128,G,O,20230529,97,A0E2,1,,Carlos Alcaraz,R,183,ESP,20.066,1,6815,SU55,26,,Denis Shapovalov,L,185,CAN,24.12,32,1210,6-1 6-4 6-2,5,R32,131,0,1,80,58,38,15,13,4,6,0,10,87,49,25,14,12,9,16
2023-520,Roland Garros,Clay,128,G,O,20230529,98,M0EJ,17,,Lorenzo Musetti,R,185,ITA,21.238,18,2040,N771,14,,Cameron Norrie,L,188,GBR,27.765,13,2565,6-1 6-2 6-4,5,R32,129,2,2,78,48,40,14,13,2,3,2,3,96,63,34,15,12,12,18
2023-520,Roland Garros,Clay,128,G,O,20230529,99,O513,,Q,Sebastian Ofner,R,191,AUT,27.044,118,534,F510,,,Fabio Fognini,R,178,ITA,36.014,130,468,5-7 6-3 7-5 1-6 6-4,5,R32,235,5,3,149,89,54,24,25,7,19,1,6,165,103,58,29,25,16,28
2023-520,Roland Garros,Clay,128,G,O,20230529,100,TE51,5,,Stefanos Tsitsipas,R,193,GRE,24.794,5,4775,SM37,,,Diego Schwartzman,R,170,ARG,30.782,95,660,6-2 6-2 6-3,5,R32,124,6,1,84,52,36,21,13,4,5,1,5,87,59,32,9,12,12,18
2023-520,Roland Garros,Clay,128,G,O,20230529,101,D643,3,,Novak Djokovic,R,188,SRB,36.019,3,5955,DH50,29,,Alejandro Davidovich Fokina,R,180,ESP,23.981,34,1115,7-6(4) 7-6(5) 6-2,5,R32,216,1,6,114,74,48,16,16,3,8,3,2,120,81,41,19,16,10,17
2023-520,Roland Garros,Clay,128,G,O,20230529,102,V836,,,Juan Pablo Varillas,R,185,PER,27.644,94,661,HB71,13,,Hubert Hurkacz,R,196,POL,26.292,14,2525,3-6 6-3 7-6(3) 4-6 6-2,5,R32,232,7,1,146,87,61,41,24,4,7,8,3,149,90,69,26,24,3,7
2023-520,Roland Garros,Clay,128,G,O,20230529,103,KE29,11,,Karen Khachanov,R,198,RUS,27.02,11,2945,KD46,,WC,Thanasi Kokkinakis,R,193,AUS,27.132,108,587,6-4 6-1 3-6 7-6(5),5,R32,223,5,3,120,77,50,29,19,4,7,6,1,138,79,54,26,19,12,17
2023-520,Roland Garros,Clay,128,G,O,20230529,104,SU87,,,Lorenzo Sonego,R,191,ITA,28.049,48,925,RE44,7,,Andrey Rublev,R,188,RUS,25.604,7,4270,5-7 0-6 6-3 7-6(5) 6-3,5,R32,223,8,5,157,105,76,24,25,5,11,9,4,135,73,55,36,23,5,9
2023-520,Roland Garros,Clay,128,G,O,20230529,105,R0DG,6,,Holger Rune,R,188,DEN,20.082,6,4375,O660,,Q,Genaro Alberto Olivieri,R,175,ARG,24.816,231,257,6-4 6-1 6-3,5,R32,119,4,4,78,57,40,10,13,5,8,2,3,83,55,29,7,13,12,20
2023-520,Roland Garros,Clay,128,G,O,20230529,106,C0AU,23,,Francisco Cerundolo,R,185,ARG,24.791,23,1485,FB98,9,,Taylor Fritz,R,196,USA,25.582,8,3470,3-6 6-3 6-4 7-5,5,R32,170,1,4,134,110,71,12,20,11,15,9,4,119,94,64,10,20,15,21
2023-520,Roland Garros,Clay,128,G,O,20230529,107,J551,,,Nicolas Jarry,R,201,CHI,27.63,35,1112,GC88,,,Marcos Giron,R,180,USA,29.845,75,740,6-2 6-3 6-7(7) 6-3,5,R32,175,15,3,112,77,65,20,20,1,2,6,3,128,90,62,13,18,2,7
2023-520,Roland Garros,Clay,128,G,O,20230529,108,RH16,4,,Casper Ruud,R,183,NOR,24.433,4,4960,Z371,,,Zhizhen Zhang,R,193,CHN,26.615,71,752,4-6 6-4 6-1 6-4,5,R32,156,6,3,116,85,60,15,19,7,10,6,2,100,80,46,13,18,5,11
2023-520,Roland Garros,Clay,128,G,O,20230529,109,D875,28,,Grigor Dimitrov,R,191,BUL,32.036,29,1275,AE14,,,Daniel Altmaier,R,188,GER,24.709,79,733,6-4 6-3 6-1,5,R32,127,4,5,78,40,30,21,13,5,7,3,3,74,48,26,9,13,4,10
2023-520,Roland Garros,Clay,128,G,O,20230529,110,Z355,22,,Alexander Zverev,R,198,GER,26.105,27,1450,TD51,12,,Frances Tiafoe,R,188,USA,25.352,12,2790,3-6 7-6(3) 6-1 7-6(5),5,R32,222,13,10,144,93,66,25,21,5,10,3,2,132,94,61,13,19,9,14
2023-520,Roland Garros,Clay,128,G,O,20230529,111,EA24,,,Tomas Martin Etcheverry,R,196,ARG,23.863,49,920,CG80,15,,Borna Coric,R,188,CRO,26.535,16,2410,6-3 7-6(5) 6-2,5,R32,182,4,1,94,55,45,20,15,5,7,4,4,105,60,43,14,14,12,17
2023-520,Roland Garros,Clay,128,G,O,20230529,112,N732,27,,Yoshihito Nishioka,L,170,JPN,27.669,33,1181,SX91,,Q,Thiago Seyboth Wild,R,185,BRA,23.217,172,349,3-6 7-6(8) 2-6 6-4 6-0,5,R32,219,2,3,149,105,68,21,22,3,8,10,9,158,96,63,34,23,10,16
2023-520,Roland Garros,Clay,128,G,O,20230529,113,A0E2,1,,Carlos Alcaraz,R,183,ESP,20.066,1,6815,M0EJ,17,,Lorenzo Musetti,R,185,ITA,21.238,18,2040,6-3 6-2 6-2,5,R16,129,6,3,77,56,43,10,13,5,7,2,4,88,52,26,16,12,7,14
2023-520,Roland Garros,Clay,128,G,O,20230529,114,TE51,5,,Stefanos Tsitsipas,R,193,GRE,24.794,5,4775,O513,,Q,Sebastian Ofner,R,191,AUT,27.044,118,534,7-5 6-3 6-0,5,R16,108,3,3,83,59,45,13,14,2,3,4,3,76,41,27,14,13,5,11
2023-520,Roland Garros,Clay,128,G,O,20230529,115,D643,3,,Novak Djokovic,R,188,SRB,36.019,3,5955,V836,,,Juan Pablo Varillas,R,185,PER,27.644,94,661,6-3 6-2 6-2,5,R16,117,7,3,70,56,47,5,13,2,3,3,0,72,47,25,11,12,6,12
2023-520,Roland Garros,Clay,128,G,O,20230529,116,KE29,11,,Karen Khachanov,R,198,RUS,27.02,11,2945,SU87,,,Lorenzo Sonego,R,191,ITA,28.049,48,925,1-6 6-4 7-6(7) 6-1,5,R16,210,12,1,132,76,57,28,19,10,14,8,5,121,74,51,23,17,8,12
2023-520,Roland Garros,Clay,128,G,O,20230529,117,R0DG,6,,Holger Rune,R,188,DEN,20.082,6,4375,C0AU,23,,Francisco Cerundolo,R,185,ARG,24.791,23,1485,7-6(3) 3-6 6-4 1-6 7-6(7),5,R16,239,8,10,173,102,67,39,25,13,20,5,6,166,110,74,34,25,4,8
2023-520,Roland Garros,Clay,128,G,O,20230529,118,RH16,4,,Casper Ruud,R,183,NOR,24.433,4,4960,J551,,,Nicolas Jarry,R,201,CHI,27.63,35,1112,7-6(3) 7-5 7-5,5,R16,200,10,5,126,80,57,23,18,14,17,11,4,134,89,59,18,18,8,13
2023-520,Roland Garros,Clay,128,G,O,20230529,119,Z355,22,,Alexander Zverev,R,198,GER,26.105,27,1450,D875,28,,Grigor Dimitrov,R,191,BUL,32.036,29,1275,6-1 6-4 6-3,5,R16,138,4,7,92,60,47,11,13,14,16,0,6,83,46,28,10,13,8,15
2023-520,Roland Garros,Clay,128,G,O,20230529,120,EA24,,,Tomas Martin Etcheverry,R,196,ARG,23.863,49,920,N732,27,,Yoshihito Nishioka,L,170,JPN,27.669,33,1181,7-6(8) 6-0 6-1,5,R16,124,12,0,85,79,57,4,13,4,5,3,2,73,62,33,6,12,3,9
2023-520,Roland Garros,Clay,128,G,O,20230529,121,A0E2,1,,Carlos Alcaraz,R,183,ESP,20.066,1,6815,TE51,5,,Stefanos Tsitsipas,R,193,GRE,24.794,5,4775,6-2 6-1 7-6(5),5,QF,133,6,1,75,58,46,11,13,1,2,5,5,95,56,34,16,14,6,12
2023-520,Roland Garros,Clay,128,G,O,20230529,122,D643,3,,Novak Djokovic,R,188,SRB,36.019,3,5955,KE29,11,,Karen Khachanov,R,198,RUS,27.02,11,2945,4-6 7-6(0) 6-2 6-4,5,QF,219,11,5,132,78,60,32,20,8,10,7,4,133,75,49,30,20,4,8
2023-520,Roland Garros,Clay,128,G,O,20230529,123,RH16,4,,Casper Ruud,R,183,NOR,24.433,4,4960,R0DG,6,,Holger Rune,R,188,DEN,20.082,6,4375,6-1 6-2 3-6 6-3,5,QF,165,5,5,110,69,50,24,17,6,7,1,9,113,61,39,25,16,8,13
2023-520,Roland Garros,Clay,128,G,O,20230529,124,Z355,22,,Alexander Zverev,R,198,GER,26.105,27,1450,EA24,,,Tomas Martin Etcheverry,R,196,ARG,23.863,49,920,6-4 3-6 6-3 6-4,5,QF,202,7,9,116,78,59,15,19,6,9,8,2,116,72,52,18,19,6,11
2023-520,Roland Garros,Clay,128,G,O,20230529,125,D643,3,,Novak Djokovic,R,188,SRB,36.019,3,5955,A0E2,1,,Carlos Alcaraz,R,183,ESP,20.066,1,6815,6-3 5-7 6-1 6-1,5,SF,204,8,3,125,88,63,16,18,10,12,3,2,103,74,40,14,17,5,12
2023-520,Roland Garros,Clay,128,G,O,20230529,126,RH16,4,,Casper Ruud,R,183,NOR,24.433,4,4960,Z355,22,,Alexander Zverev,R,198,GER,26.105,27,1450,6-3 6-4 6-0,5,SF,129,5,1,89,55,39,18,13,8,9,3,2,69,47,26,10,12,4,10
2023-520,Roland Garros,Clay,128,G,O,20230529,127,D643,3,,Novak Djokovic,R,188,SRB,36.019,3,5955,RH16,4,,Casper Ruud,R,183,NOR,24.433,4,4960,7-6(1) 6-3 7-5,5,F,194,11,1,101,74,59,17,17,3,4,4,1,106,68,39,25,16,7,10
2023-440,'s-Hertogenbosch,Grass,32,250,O,20230612,1,BK92,,,Alexander Bublik,R,196,KAZ,25.985,47,880,GB88,,Q,David Goffin,R,180,BEL,32.512,126,490,7-5 7-5,3,R32,97,8,8,78,35,28,23,12,3,5,1,3,69,39,27,13,12,4,8
2023-440,'s-Hertogenbosch,Grass,32,250,O,20230612,2,RH24,,,Emil Ruusuvuori,R,188,FIN,24.194,42,956,N0AE,,,Brandon Nakashima,R,188,USA,21.856,54,842,6-3 3-6 6-3,3,R32,120,13,6,87,46,36,23,14,5,6,1,3,67,43,32,15,13,3,5
2023-440,'s-Hertogenbosch,Grass,32,250,O,20230612,3,HH26,7,,Ugo Humbert,L,188,FRA,24.961,36,1061,KB95,,,Jason Kubler,R,178,AUS,30.064,97,627,6-4 6-2,3,R32,83,11,4,49,28,22,15,9,1,1,5,3,67,37,25,14,9,5,8
2023-440,'s-Hertogenbosch,Grass,32,250,O,20230612,4,DB63,,,Laslo Djere,R,188,SRB,28.027,60,810,BE90,,Q,Ricardas Berankis,R,175,LTU,32.975,212,271,6-4 6-2,3,R32,81,6,6,58,35,27,13,9,1,1,5,3,66,39,26,11,9,2,5
2023-440,'s-Hertogenbosch,Grass,32,250,O,20230612,5,P09Z,,,Alexei Popyrin,R,196,AUS,23.852,90,662,RC91,,WC,Arthur Rinderknech,R,196,FRA,27.888,85,681,6-3 7-6(6),3,R32,85,8,2,62,40,35,17,11,1,1,7,3,62,41,37,8,10,3,4
2023-440,'s-Hertogenbosch,Grass,32,250,O,20230612,6,GJ37,6,,Tallon Griekspoor,R,188,NED,26.943,38,1024,Y268,,,Mikael Ymer,R,185,SWE,24.756,62,796,6-2 3-6 6-3,3,R32,107,8,1,74,53,39,14,13,0,1,5,4,98,68,41,15,13,7,10
2023-440,'s-Hertogenbosch,Grass,32,250,O,20230612,7,HH06,,,Marc-Andrea Huesler,L,196,SUI,26.965,82,704,C0BC,8,,Maxime Cressy,R,201,USA,26.094,40,975,6-2 7-6(2),3,R32,99,6,2,60,31,23,20,10,4,5,10,14,78,44,30,13,10,4,7
2023-440,'s-Hertogenbosch,Grass,32,250,O,20230612,8,H0BH,,LL,Rinky Hijikata,R,178,AUS,22.297,133,449,BO10,,WC,Gijs Brouwer,L,191,NED,27.244,145,413,6-7(5) 6-3 6-2,3,R32,138,8,0,112,69,51,23,15,4,5,12,7,99,68,47,11,14,5,9
2023-440,'s-Hertogenbosch,Grass,32,250,O,20230612,9,MK66,,,Mackenzie McDonald,R,178,USA,28.156,68,765,I305,,,Ilya Ivashka,R,193,BLR,29.295,87,672,6-4 6-3,3,R32,81,5,1,62,43,29,13,10,6,7,5,4,56,27,20,13,9,3,6
2023-440,'s-Hertogenbosch,Grass,32,250,O,20230612,10,R975,,PR,Milos Raonic,R,196,CAN,32.457,,,KI95,5,,Miomir Kecmanovic,R,183,SRB,23.781,39,985,6-3 6-4,3,R32,84,15,7,57,37,34,8,10,4,5,4,1,74,49,32,11,9,7,10
2023-440,'s-Hertogenbosch,Grass,32,250,O,20230612,11,TC61,,,Jordan Thompson,R,183,AUS,29.144,103,593,M0GZ,,Q,Giovanni Mpetshi Perricard,R,203,FRA,19.929,233,248,6-4 7-6(3),3,R32,97,4,1,68,42,34,16,11,2,2,14,4,73,45,37,12,11,3,4
2023-440,'s-Hertogenbosch,Grass,32,250,O,20230612,12,ME82,,,Adrian Mannarino,L,180,FRA,34.951,52,847,F0F1,,Q,Arthur Fils,R,185,FRA,18.998,66,790,7-6(1) 6-4,3,R32,100,5,6,74,42,34,19,11,4,4,11,4,72,42,34,13,11,1,2
2023-440,'s-Hertogenbosch,Grass,32,250,O,20230612,13,S0AG,2,,Jannik Sinner,R,191,ITA,21.821,9,3300,BK92,,,Alexander Bublik,R,196,KAZ,25.985,47,880,6-4 6-2,3,R16,83,8,0,49,32,27,10,9,1,1,9,6,77,45,29,13,9,9,12
2023-440,'s-Hertogenbosch,Grass,32,250,O,20230612,14,RH24,,,Emil Ruusuvuori,R,188,FIN,24.194,42,956,HH26,7,,Ugo Humbert,L,188,FRA,24.961,36,1061,6-2 6-7(6) 6-4,3,R16,156,8,2,103,71,50,19,15,7,8,7,6,100,56,42,21,15,4,8
2023-440,'s-Hertogenbosch,Grass,32,250,O,20230612,15,DH58,4,,Alex de Minaur,R,183,AUS,24.315,18,1905,DB63,,,Laslo Djere,R,188,SRB,28.027,60,810,6-1 6-7(5) 6-3,3,R16,131,7,6,104,63,46,25,15,5,5,7,1,90,56,39,17,13,5,8
2023-440,'s-Hertogenbosch,Grass,32,250,O,20230612,16,GJ37,6,,Tallon Griekspoor,R,188,NED,26.943,38,1024,P09Z,,,Alexei Popyrin,R,196,AUS,23.852,90,662,6-3 6-2,3,R16,60,5,1,46,25,20,16,9,0,0,5,0,41,20,16,9,8,0,3
2023-440,'s-Hertogenbosch,Grass,32,250,O,20230612,17,H0BH,,LL,Rinky Hijikata,R,178,AUS,22.297,133,449,HH06,,,Marc-Andrea Huesler,L,196,SUI,26.965,82,704,2-6 7-5 6-3,3,R16,122,2,4,81,49,40,19,15,2,4,12,5,94,52,36,25,14,8,10
2023-440,'s-Hertogenbosch,Grass,32,250,O,20230612,18,MK66,,,Mackenzie McDonald,R,178,USA,28.156,68,765,CG80,3,,Borna Coric,R,188,CRO,26.574,15,2430,6-4 6-4,3,R16,86,4,0,55,33,27,14,10,1,1,5,7,63,36,27,10,10,4,6
2023-440,'s-Hertogenbosch,Grass,32,250,O,20230612,19,TC61,,,Jordan Thompson,R,183,AUS,29.144,103,593,R975,,PR,Milos Raonic,R,196,CAN,32.457,,,7-6(4) 6-1,3,R16,92,5,0,60,41,35,13,10,2,2,9,8,69,44,30,12,9,2,4
2023-440,'s-Hertogenbosch,Grass,32,250,O,20230612,20,ME82,,,Adrian Mannarino,L,180,FRA,34.951,52,847,MM58,1,,Daniil Medvedev,R,198,RUS,27.332,3,6100,4-6 6-4 6-2,3,R16,119,1,1,78,42,26,26,14,4,7,8,5,77,45,32,15,14,1,6
2023-440,'s-Hertogenbosch,Grass,32,250,O,20230612,21,RH24,,,Emil Ruusuvuori,R,188,FIN,24.194,42,956,S0AG,2,,Jannik Sinner,R,191,ITA,21.821,9,3300,6-3 6-4,3,QF,80,2,3,52,29,29,11,10,0,0,3,1,57,38,24,10,9,2,4
2023-440,'s-Hertogenbosch,Grass,32,250,O,20230612,22,GJ37,6,,Tallon Griekspoor,R,188,NED,26.943,38,1024,DH58,4,,Alex de Minaur,R,183,AUS,24.315,18,1905,4-6 6-3 6-4,3,QF,110,14,4,99,67,53,14,15,13,14,8,1,69,40,33,19,14,1,3
2023-440,'s-Hertogenbosch,Grass,32,250,O,20230612,23,H0BH,,LL,Rinky Hijikata,R,178,AUS,22.297,133,449,MK66,,,Mackenzie McDonald,R,178,USA,28.156,68,765,5-7 6-3 6-1,3,QF,134,5,2,91,54,40,18,14,7,9,8,4,86,52,29,18,14,4,9
2023-440,'s-Hertogenbosch,Grass,32,250,O,20230612,24,TC61,,,Jordan Thompson,R,183,AUS,29.144,103,593,ME82,,,Adrian Mannarino,L,180,FRA,34.951,52,847,5-7 7-6(2) 6-2,3,QF,152,12,1,85,48,37,28,16,0,2,4,6,108,64,43,24,16,6,9
2023-440,'s-Hertogenbosch,Grass,32,250,O,20230612,25,GJ37,6,,Tallon Griekspoor,R,188,NED,26.943,38,1024,RH24,,,Emil Ruusuvuori,R,188,FIN,24.194,42,956,6-4 7-5,3,SF,88,9,2,64,38,33,15,11,4,4,12,2,60,35,29,14,11,4,6
2023-440,'s-Hertogenbosch,Grass,32,250,O,20230612,26,TC61,,,Jordan Thompson,R,183,AUS,29.144,103,593,H0BH,,LL,Rinky Hijikata,R,178,AUS,22.297,133,449,7-6(5) 6-3,3,SF,116,4,0,68,39,31,21,11,1,1,3,1,76,44,30,20,10,1,2
2023-440,'s-Hertogenbosch,Grass,32,250,O,20230612,27,GJ37,6,,Tallon Griekspoor,R,188,NED,26.943,38,1024,TC61,,,Jordan Thompson,R,183,AUS,29.144,103,593,6-7(4) 7-6(3) 6-3,3,F,155,9,1,126,93,63,18,17,5,7,12,0,89,57,40,22,16,2,5
2023-321,Stuttgart,Grass,32,250,O,20230612,1,KC56,,,Aslan Karatsev,R,185,RUS,29.769,48,878,MW02,,,Corentin Moutet,L,180,FRA,24.148,77,723,7-6(0) 6-7(8) 7-5,3,R32,189,8,13,139,80,59,31,18,12,14,14,10,131,80,55,28,18,7,10
2023-321,Stuttgart,Grass,32,250,O,20230612,2,F724,,Q,Marton Fucsovics,R,188,HUN,31.34,86,675,SU55,,,Denis Shapovalov,L,185,CAN,24.159,29,1290,3-6 6-3 6-4,3,R32,119,7,3,74,49,38,15,14,0,2,2,11,85,37,28,24,14,6,9
2023-321,Stuttgart,Grass,32,250,O,20230612,3,WB32,,,Yibing Wu,R,183,CHN,23.661,64,794,KE17,8,,Nick Kyrgios,R,193,AUS,28.126,25,1375,7-5 6-3,3,R32,68,5,2,68,43,33,16,11,2,2,15,5,58,40,30,7,10,1,3
2023-321,Stuttgart,Grass,32,250,O,20230612,4,L0BV,,,Jiri Lehecka,R,185,CZE,21.591,37,1038,GC88,,,Marcos Giron,R,180,USA,29.884,57,820,4-6 6-3 6-4,3,R32,104,12,6,79,46,43,16,15,3,5,10,7,91,48,39,19,14,8,11
2023-321,Stuttgart,Grass,32,250,O,20230612,5,BK24,,,Gregoire Barrere,R,183,FRA,29.317,58,815,O449,,WC,Oscar Otte,R,193,GER,29.906,141,431,6-4 6-3,3,R32,74,5,4,57,33,27,14,9,5,5,7,8,65,32,24,14,10,4,7
2023-321,Stuttgart,Grass,32,250,O,20230612,6,M0EJ,6,,Lorenzo Musetti,R,185,ITA,21.276,17,2095,GH92,,Q,Borna Gojo,R,196,CRO,25.287,111,551,7-6(4) 6-3,3,R32,89,7,9,76,40,35,20,11,5,5,9,1,58,37,31,12,10,1,2
2023-321,Stuttgart,Grass,32,250,O,20230612,7,SU87,,,Lorenzo Sonego,R,191,ITA,28.088,41,970,BK40,7,,Matteo Berrettini,R,196,ITA,27.165,21,1582,6-1 6-2,3,R32,71,3,1,52,41,31,5,8,6,6,5,1,42,24,14,6,7,2,6
2023-321,Stuttgart,Grass,32,250,O,20230612,8,O483,,,Christopher O'Connell,R,183,AUS,29.024,74,731,AE14,,,Daniel Altmaier,R,188,GER,24.747,59,813,6-3 6-1,3,R32,56,4,0,39,23,21,11,8,0,0,6,2,43,30,15,6,8,0,4
2023-321,Stuttgart,Grass,32,250,O,20230612,9,WB08,,Q,Yosuke Watanuki,R,180,JPN,25.166,121,515,L397,,WC,Feliciano Lopez,L,188,ESP,41.725,580,55,7-6(5) 6-3,3,R32,91,17,3,71,46,39,13,11,1,1,12,6,71,35,22,23,10,3,4
2023-321,Stuttgart,Grass,32,250,O,20230612,10,PL56,5,,Tommy Paul,R,185,USA,26.07,16,2205,BM95,,,Benjamin Bonzi,R,183,FRA,27.006,76,728,6-3 6-4,3,R32,64,5,2,44,27,26,14,10,0,0,4,3,68,37,25,16,9,7,9
2023-321,Stuttgart,Grass,32,250,O,20230612,11,SL28,,,Jan-Lennard Struff,R,193,GER,33.131,24,1437,Z371,,,Zhizhen Zhang,R,193,CHN,26.653,56,836,6-1 6-4,3,R32,57,7,3,45,26,21,12,9,0,1,4,2,53,29,18,9,8,2,6
2023-321,Stuttgart,Grass,32,250,O,20230612,12,G628,,,Richard Gasquet,R,183,FRA,36.983,55,840,E865,,Q,Christopher Eubanks,R,201,USA,27.102,75,730,7-6(2) 6-4,3,R32,99,6,2,62,35,28,19,11,0,1,15,3,85,55,38,12,11,2,4
2023-321,Stuttgart,Grass,32,250,O,20230612,13,FB98,2,,Taylor Fritz,R,196,USA,25.621,8,3515,KC56,,,Aslan Karatsev,R,185,RUS,29.769,48,878,7-6(4) 6-3,3,R16,83,14,7,79,48,41,15,11,2,2,10,4,61,35,29,15,10,1,2
