"id","player","atpname","birthdate","weight","height","turnedpro","birthplace","coaches","hand","backhand","ioc"
"C281","Salvador Cabeza","Salvador Cabeza",,,,,"","","R","","ESP"
"C289","Owen Casey","Owen Casey",19691022,,,,"","","R","","IRL"
"C299","Christian Camradt","Christian Camradt",,,,,"","","L","","DEN"
"C301","Giorgio Carneade","Giorgio Carneade",,,,,"","","R","","ECU"
"C304","Marco Cacopardo","Marco Cacopardo",,,,,"","","R","","USA"
"C308","Albert Chang","Albert Chang",19710227,79,183,1992,"Vancouver, BC, Canada","","R","2H","CAN"
"C311","Pat Crow","Pat Crow",19660411,86,188,,"Long Beach, CA, U.S.A.","","R","","USA"
"C313","Chin-Chuan Chow","Chin-Chuan Chow",,,,,"","","R","","MLI"
"C314","Daniel Courcol","Daniel Courcol",19690426,93,191,1993,"Boulogne, France","","R","","FRA"
"C321","Eui-Jong Chang","Eui-Jong Chang",19690401,80,183,,"Gokseong, Korea","","R","","KOR"
"C326","David Collins","David Collins",,,,,"","","R","","GBR"
"C328","Kenneth Carlsen","Kenneth Carlsen",19730417,88,191,1992,"Copenhagen, Denmark","","L","","DEN"
"C329","Pablo Campana","Pablo Campana",19721216,77,180,1990,"Quito, Ecuador","","R","","ECU"
"C332","Sean Cartwright","Sean Cartwright",,,,,"","","R","","BAH"
"C336","Emanuel Couto","Emanuel Couto",19730806,73,183,,"Guarda, Portugal","","R","","POR"
"C338","Carl Chang","Carl Chang",19690213,73,175,,"Hoboken, NJ","","R","","USA"
"C344","Alex Corretja","Alex Corretja",19740411,73,180,1991,"Barcelona, Spain","Enrique Perez","R","1H","ESP"
"C355","Steve Campbell","Steve Campbell",19701022,79,183,1993,"Buffalo, NY","","R","","USA"
"C361","Alex Calatrava","Alex Calatrava",19730614,82,191,1993,"Cologne, Germany","Francisco Altur","R","1H","ESP"
"C363","Jin-Yen Chiang","Jin-Yen Chiang",,,,,"","","R","","TPE"
"C364","Chih-Jung Chen","Chih-Jung Chen",19720924,,,,"","","R","","TPE"
"C366","David Caballero","David Caballero",19741114,70,180,1992,"Molina de Segura, Spain","","R","","ESP"
"C368","Talito Corrales","Talito Corrales",,,,,"","","R","","ESP"
"C369","Marcio Carlsson","Marcio Carlsson",19750124,70,175,1994,"Florianopolis, Brazil","Fernando Roese","R","","BRA"
"C371","Tetsuya Chaen","Tetsuya Chaen",19731105,,,,"","","R","","JPN"
"C372","Massimo Calvelli","Massimo Calvelli",19741116,79,183,1992,"Montevarchi, Italy","","R","","ITA"
"C375","Marcelo Charpentier","Marcelo Charpentier",19730711,75,180,1992,"Buenos Aires, Argentina","","L","","ARG"
"C377","Fabien Cousin","Fabien Cousin",19690121,,,,"","","R","","BEL"
"C378","Albert Costa","Albert Costa",19750625,78,180,1993,"Lerida, Spain","","R","1H","ESP"
"C383","Roberto Carretero","Roberto Carretero",19750830,91,178,1993,"Madrid, Spain","Marcos Aurelio Gorriz","R","","ESP"
"C387","Barry Cowan","Barry Cowan",19740825,78,188,1991,"Southport, England","David Sammel","L","","GBR"
"C392","Cheng-Fong Chang","Cheng-Fong Chang",,,,,"","","R","","CHN"
"C394","Mark Choy","Mark Choy",,,,,"","","R","","SGP"
"C395","Chee Yen Chen","Chee Yen Chen",,,,,"","","R","","SGP"
"C397","Francisco Costa","Francisco Costa",19730628,81,180,1994,"Porto Alegre, Brazil","","R","","BRA"
"C400","Gregory Carraz","Gregory Carraz",19750409,78,191,1993,"Bourgoin-Jallieu, France","","R","1H","FRA"
"C401","Vicente Castano","Vicente Castano",,,,,"","","R","","ESP"
"C403","Terence Chia","Terence Chia",,,,,"","","R","","MAS"
"C407","David Caldwell","David Caldwell",19740613,77,180,1996,"Danville, VA, U.S.A.","","R","2H","USA"
"C408","Brandon Coupe","Brandon Coupe",19720411,79,183,1994,"Roseville, CA, USA","","R","","USA"
"C428","Daniel Chavez","Daniel Chavez",,,,,"","","R","","GUA"
"C429","Jacobo Chavez","Jacobo Chavez",19710112,,,,"","","R","","GUA"
"C430","Tomas Catar","Tomas Catar",19770119,,,,"","","R","","SVK"
"C432","Mauricio Cappello","Mauricio Cappello",,,,,"","","R","","MLT"
"C433","Guillermo Canas","Guillermo Canas",19771125,86,185,1995,"Buenos Aires, Argentina","Gaston Etlis","R","2H","ARG"
"C439","Marcello Craca","Marcello Craca",19741027,76,180,1995,"","Corrado Barazzutti","R","","GER"
"C445","Frantisek Cermak","Frantisek Cermak",19761114,80,193,1998,"Valtice, Czechia","Nikola Martin","R","","CZE"
"C447","Stefano Cobolli","Stefano Cobolli",19770302,73,175,1995,"Rome, Italy","","R","","ITA"
"C451","Jorge Cordova","Jorge Cordova",19710628,,,,"","","R","","CUB"
"C453","Wei-Ju Chen","Wei-Ju Chen",19780411,,,,"","","R","","TPE"
"C454","Robert Collins","Robert Collins",19770411,,,,"","","R","","IRL"
"C455","Radovan Chrz","Radovan Chrz",19770930,,,,"","","R","","CZE"
"C457","Francisco Cabello","Francisco Cabello",19721206,83,191,1994,"","Juan Carlos Rivarola","R","","ARG"
"C463","Rodolphe Cadart","Rodolphe Cadart",19780808,76,183,1997,"Reims, France","Jerome Potier","L","","FRA"
"C468","Paulo Carvallo","Paulo Carvallo",19760710,,,,"","","R","","PAR"
"C469","Igor Tchelychev","Igor Tchelychev",19770109,,,,"","","R","","RUS"
"C473","Michal Chmela","Michal Chmela",19770521,,,,"","","R","","POL"
"C476","Nicolas Coutelot","Nicolas Coutelot",19770209,79,185,1996,"Strasbourg, France","Pierre-Jean Paules","R","","FRA"
"C478","Agustin Calleri","Agustin Calleri",19760914,86,183,1995,"Rio Cuarto, Argentina","","R","1H","ARG"
"C485","Hee-Sung Chung","Hee-Sung Chung",19761125,,,,"","","R","","KOR"
"C487","Arnaud Clement","Arnaud Clement",19771217,74,173,1996,"Aix-en-Provence, France","Bruno Clément","R","2H","FRA"
"C488","Julien Chauvin","Julien Chauvin",19750417,,,,"","","R","","FRA"
"C493","Jeff Coetzee","Jeff Coetzee",19770425,70,173,1996,"Okiep, South Africa","Pietie Norval","R","","RSA"
"C499","Reed Cordish","Reed Cordish",19740618,,,,"","","L","","USA"
"C500","Dan Cantwell","Dan Cantwell",,,,,"","","R","","USA"
"C503","Wei-Jen Cheng","Wei-Jen Cheng",19801202,,,,"Taipei, Taiwan","Marcel Lara / Lin Hsien-Fong","R","","TPE"
"C506","Guillermo Carter","Guillermo Carter",19770707,,,,"","","R","","MEX"
"C510","Guillaume Couillard","Guillaume Couillard",19751210,,,,"","","R","","MON"
"C514","Juan Ignacio Chela","Juan Ignacio Chela",19790830,75,191,1998,"Buenos Aires, Argentina","Pablo Fuente","R","2H","ARG"
"C518","Genius Chidzikwe","Genius Chidzikwe",19790803,,,,"","","R","","ZIM"
"C522","Kristian Capalik","Kristian Capalik",19781003,79,188,,"Sarajevo, Bosnia","","R","","USA"
"C524","Guillermo Coria","Guillermo Coria",19820113,69,175,2000,"Rufino, Argentina","Martin Rodriguez","R","2H","ARG"
"C526","Peter Clarke","Peter Clarke",19790708,85,188,1998,"dublin","","R","","IRL"
"C542","Allan Cooper","Allan Cooper",19770721,,,,"","","R","","KEN"
"C556","Carlos Cuadrado","Carlos Cuadrado",19830601,71,180,,"","Carlos Martinez","R","","ESP"
"C561","Daniel Crawley","Daniel Crawley",19790315,,,,"","","R","","GBR"
"C570","Hee-Seok Chung","Hee-Seok Chung",19770129,,,,"","","R","","KOR"
"C571","Rob Cheyne","Rob Cheyne",19761020,,,,"","","R","","NZL"
"C582","Marco Chiudinelli","Marco Chiudinelli",19810910,85,185,2000,"Basel, Switzerland","Jan Vacek","R","2H","SUI"
"C585","Tomas Cakl","Tomas Cakl",19810425,75,178,2000,"Ledec, Czechia","Radovan Svetlik","R","","CZE"
"C608","Diego Camacho","Diego Camacho",19830521,,,,"","","","","BOL"
"C611","Tobias Clemens","Tobias Clemens",19790814,83,185,2005,"Bonn, Germany","Justin Miller","R","","GER"
"C616","Ronaldo Carvalho","Ronaldo Carvalho",19790228,,,,"","","","","BRA"
"C627","Lee Childs","Lee Childs",19820611,79,,,"Yeovil, Somerset, England","Danny Sapsford","R","1H","GBR"
"C634","Paul Capdeville","Paul Capdeville",19830402,78,191,2002,"Santiago, Chile","Andres Schniter","R","2H","CHI"
"C636","Jorge Catala","Jorge Catala",,,,,"","","","","CUB"
"C637","Sean Cooper","Sean Cooper",19790629,,,,"","","","","IRL"
"C649","Federico Camacho","Federico Camacho",19790828,,,,"","","","","CRC"
"C660","Adam Chadaj","Adam Chadaj",19840501,72,178,2001,"Warsaw","","L","","POL"
"C661","Mario Caimo","Mario Caimo",,,,,"","","","","ITA"
"C663","Rabie Chaki","Rabie Chaki",19820414,,,,"","","","","MAR"
"C666","Adrian Cruciat","Adrian Cruciat",19830331,76,,,"Timisoara, Romania","Petru Cruciat","R","","ROU"
"C674","Martin Carlstein","Martin Carlstein",,,,,"","","","","SWE"
"C680","Ashley Compton Dando","Ashley Compton Dando",19510823,,,,"","","","","GBR"
"C681","John Crump","John Crump",19400731,,,,"","","","","GBR"
"C694","Robert Casey","Robert Casey",19540829,,,,"Perth, WA, Australia","","","","AUS"
"C695","Max Cocks","Max Cocks",,,,1973,"","","","","AUS"
"C700","Gianni Capozza","Gianni Capozza",19460408,,,,"","","","","ITA"
"C705","Eugene Cantin","Eugene Cantin",19441213,86,191,,"Berkeley, CA, USA","","","","USA"
"C708","Jackie Cooper","Jackie Cooper",19440701,,,,"Louisville, KY, U.S.A.","","","","USA"
"C709","Yves Christiaen","Yves Christiaen",,,,,"","","","","FRA"
"C713","Ricardo Chile-Fonte","Ricardo Chile-Fonte",19820107,,,,"","","","","CUB"
"C723","Flavio Cipolla","Flavio Cipolla",19831020,74,173,2003,"Rome, Italy","","R","1H","ITA"
"C750","Frank Condor","Frank Condor",19840110,,,,"","","","","ESP"
"C757","Juan-Enrique Crosa","Juan-Enrique Crosa",19831016,,,,"","","","","PAR"
"C759","Ivan Cerovic","Ivan Cerovic",19820301,86,191,2001,"Trbovlje","Padjen Ivo","L","","CRO"
"C768","Lester Cook","Lester Cook",19840424,75,180,,"Calabasas, CA, USA","Craig Cignarelli","R","","USA"
"C770","Alessandro Camarco","Alessandro Camarco",19820425,,,,"","","","","BRA"
"C775","Julio Cesar Campozano","Julio Cesar Campozano",19860131,,,,"","","R","2H","ECU"
"C777","Wen-Lung Chang","Wen-Lung Chang",19800710,,,,"","","","","TPE"
"C781","Alberto Capitan","Alberto Capitan",,,,,"","","","","ESP"
"C783","Sergei Cuptov","Sergei Cuptov",,,,,"","","","","MDA"
"C786","Kamil Capkovic","Kamil Capkovic",19860602,93,198,2005,"Michalovce, Slovakia","Borgula Boris","R","","SVK"
"C801","Jose Cordon","Jose Cordon",,,,,"","","","","ESP"
"C802","Sixto Cambra","Sixto Cambra",,,,,"","","","","ESP"
"C803","Alfred Coco","Alfred Coco",,,,,"","","","",""
"C805","Andrew Carlson","Andrew Carlson",19770818,,,,"San Diego, CA, USA","","","","USA"
"C813","Ti Chen","Ti Chen",19831003,73,178,2002,"keelung","","R","","TPE"
"C814","Jonathan Chu","Jonathan Chu",19830321,,,,"","","","","USA"
"C819","Joaquin Castellano","Joaquin Castellano",,,,,"","","","","ESP"
"C831","Diego Cubas","Diego Cubas",19860314,,,,"","","","","BRA"
"C834","Juan Sebastian Cabal","Juan Sebastian Cabal",19860425,82,185,2005,"Cali, Colombia","Mariano Hood","R","2H","COL"
"C839","Eleftherios Christou","Eleftherios Christou",19850120,,,,"","","R","","CYP"
"C846","Andre Cote","Andre Cote",,,,,"","","","","CAN"
"C849","Patrick Chucri","Patrick Chucri",,,,,"","","","","LBN"
"C850","Thomas Chivington","Thomas Chivington",,,,,"","","","","USA"
"C851","Ronald Cornell","Ronald Cornell",19500714,,,,"Oakland, CA","","","","USA"
"C856","Victor Crivoi","Victor Crivoi",19820525,75,185,2003,"Bucharest, Romania","Claudiu Munteanu","R","","ROU"
"C870","Eddy Chala","Eddy Chala",19850216,,,,"","","","","ALG"
"C879","Lado Chikhladze","Lado Chikhladze",19850615,,,,"","","","","GEO"
"C882","Pablo Cuevas","Pablo Cuevas",19860101,78,180,2004,"Concordia, Argentina","Facundo Savio","R","1H","URU"
"C897","R Carter","R Carter",,,,,"","","","","AUS"
"C898","John Corse","John Corse",19600209,,,,"Atlanta, GA, USA","","","","USA"
"C903","Tom Carey","Tom Carey",19500323,,,,"","","","","USA"
"C904","B. Chaffey","B. Chaffey",,,,,"","","","","USA"
"C905","J. Cabeza","J. Cabeza",,,,,"","","","","ESP"
"C906","K. Casey","K. Casey",,,,,"","","","","AUS"
"C907","Rodolfo Cisneros","Rodolfo Cisneros",,,,,"","","","","MEX"
"C918","Erik Chvojka","Erik Chvojka",19861026,80,185,2004,"Montreal, Canada","","L","","CAN"
"C921","Umit Center","Umit Center",,,,,"","","","","TUR"
"C923","Brian Copley","Brian Copley",,,,,"","","","","RSA"
"C924","Alex Clayton","Alex Clayton",19871123,77,183,,"Fort Lauderdale, FL, USA","","R","","USA"
"C931","Salvador Colvee","Salvador Colvee",,,,,"","","","","ESP"
"C936","Sergio Cruz","Sergio Cruz",19540831,80,185,1974,"","","","","POR"
"C954","Jan Coebergh","Jan Coebergh",,,,,"","","","","NED"
"C963","Eldad Campbell","Eldad Campbell",19881007,,,,"","","","","JAM"
"C965","Rob Cadwallader","Rob Cadwallader",,,,,"","","","","USA"
"C968","Marco Crugnola","Marco Crugnola",19830524,84,188,2004,"Varese, Italy","Maurizio Riva, Fabio Colangelo","R","","ITA"
"C977","Marin Cilic","Marin Cilic",19880928,89,198,2005,"Medjugorje, Bosnia-Herzegovina","Vilim Visak","R","2H","CRO"
"C995","Rares Cuzdriorean","Rares Cuzdriorean",19860731,,,,"","","","","ROU"
"CA12","Jeremy Chardy","Jeremy Chardy",19870212,75,188,2005,"Pau, France","Philipp Wagner","R","2H","FRA"
"CA22","Pavol Cervenak","Pavol Cervenak",19870701,77,191,,"Bratislava","Mark-Kevin Goellner","R","2H","SVK"
"CA30","Eddie Chavez","Eddie Chavez",,,,,"","","","","USA"
"CA33","Inigo Cervantes","Inigo Cervantes",19891130,78,180,2009,"Hondarribia, Guipazcoa, Spain","Javier Ferrer and Israel Vior","R","2H","ESP"
"CA39","Luis Javier Cuellar","Luis Javier Cuellar",19880210,,,,"","","","","CUB"
"CA47","Jeck Chu","Jeck Chu",,,,,"","","","","HKG"
"CA48","Charles Chang","Charles Chang",,,,,"","","","","HKG"
"CA60","Andrei Ciumac","Andrei Ciumac",19850910,,,,"","","","","MDA"
"CA71","Edward Corrie","Edward Corrie",19880221,80,183,,"Harpenden, England","Tom Corrie","R","2H","GBR"
"CA93","Pavel Chekhov","Pavel Chekhov",19880727,72,,,"Moscow, Russia","","R","","RUS"
"CA99","Marius Copil","Marius Copil",19901017,87,191,2008,"Arad, Romania","Andrei Mlendea","R","1H","ROU"
"CB14","Daniel Cox","Daniel Cox",19900928,68,170,2011,"Lincoln, Great Britain","Justin Revill","R","2H","GBR"
"CB41","Austen Childs","Austen Childs",19890223,,,,"","","","","NZL"
"CC09","Soong-Jae Cho","Soong-Jae Cho",19901220,,,,"","","","","KOR"
"CC23","Giorgi Chantouria","Giorgi Chantouria",19890123,69,178,,"Tbilsi, Georgia","","L","","GEO"
"CC32","Guilherme Clezar","Guilherme Clezar",19921231,77,180,2009,"Porto Alegre, Brazil","","R","2H","BRA"
"CC36","Tyler Chin","Tyler Chin",19880703,,,,"","","","","JAM"
"CC54","Nikola Cacic","Nikola Cacic",19901207,75,183,2007,"Banja Luka, Bosnia-Herzegovina","Alberto Castellani","R","2H","SRB"
"CC66","Andrea Collarini","Andrea Collarini",19920131,78,183,2010,"New York, NY, USA","Juan Martin Aranguren","L","2H","ARG"
"CC98","Martin Cuevas","Martin Cuevas",19920114,90,191,2010,"Salto, Uruguay","Felipe Maccio","R","1H","URU"
"CD85","Pablo Carreno Busta","Pablo Carreno Busta",19910712,78,188,2009,"Gijon, Spain","Samuel Lopez, Jose Antonio Sanchez-de Luna","R","2H","ESP"
"CE25","Salvatore Caruso","Salvatore Caruso",19921215,80,185,2010,"Avola, Italy","Paolo Cannova","R","2H","ITA"
"CE77","Federico Coria","Federico Coria",19920309,73,180,2010,"Rosario, Argentina","Carlos Berlocq","R","2H","ARG"
"CF01","Marco Cecchinato","Marco Cecchinato",19920930,78,185,2010,"Palermo, Italy","Massimo Sartori","R","1H","ITA"
"CF07","Hong Chung","Hong Chung",19930516,76,170,,"Suwon","","L","2H","KOR"
"CF10","Nick Chappell","Nick Chappell",19920919,82,178,,"Toronto, Canada","Dan O'Neill","L","2H","USA"
"CF59","Roberto Carballes Baena","Roberto Carballes Baena",19930323,77,183,2011,"Tenerife, Spain","Jose Maria Garrido Ros","R","2H","ESP"
"CF88","Roberto Cid Subervi","Roberto Cid Subervi",19930830,82,193,,"Santo Domingo","","R","2H","DOM"
"CG04","Pedro Cachin","Pedro Cachin",19950412,77,185,2013,"Bell Ville, Argentina","Martin Cuevas, Matias Barreira, Alex Corretja","R","2H","ARG"
"CG07","Hernan Casanova","Hernan Casanova",19940206,76,178,,"Buenos Aires, Argentina","Jorge Bernard, Juan Martin Aranguren","R","2H","ARG"
"CG32","Julien Cagnina","Julien Cagnina",19940604,72,183,,"Liège","","R","2H","BEL"
"CG33","Kimmer Coppejans","Kimmer Coppejans",19940207,71,178,2012,"Oostende, Belgium","Michael Lynch, Alexander Kneepkens, Niels Desein","R","2H","BEL"
"CG35","Luis Diego Chavez Villalpando","Luis Diego Chavez Villalpando",19951024,,,,"","","","","BOL"
"CG40","Patrick Ciorcila","Patrick Ciorcila",19960920,70,180,,"Cluj Napoca , Romania","Andrei Pavel","R","2H","ROU"
"CG73","Ayoub Chakrouni","Ayoub Chakrouni",19910610,,,,"","","","","MAR"
"CG80","Borna Coric","Borna Coric",19961114,85,188,2013,"Zagreb, Croatia","Franko Skugor","R","2H","CRO"
"CG94","Enzo Couacaud","Enzo Couacaud",19950301,78,183,2013,"Curepipe, Mauritius","","R","2H","FRA"
"CH05","Altug Celikbilek","Altug Celikbilek",19960907,73,183,2015,"Antalya, Turkiye","Tobias Hinzmann","R","2H","TUR"
"CH12","Jan Choinski","Jan Choinski",19960610,88,196,,"Koblenz, Germany","Andrzej Choinski, Gunter Bresnik","R","2H","GBR"
"CH27","Hyeon Chung","Hyeon Chung",19960519,89,188,2014,"Suwon, South Korea","","R","2H","KOR"
"CH69","Tim Cooper","Tim Cooper",19510921,,,,"","","","","USA"
"CH70","Simon Clarke","Simon Clarke",,,,,"","","","","AUS"
"CH71","Jimmy Casey","Jimmy Casey",,,,,"","","","","IRL"
"CH73","Petros Chrysochos","Petros Chrysochos",19960408,84,185,2019,"Larnaca, Cyprus","Demetris Herodotou","R","2H","CYP"
"CH74","Giovanni Cierro","Giovanni Cierro",19510830,,,,"","","","","ITA"
"CH86","P. Coyle","P. Coyle",,,,,"","","","","IRL"
"CH87","Leonzio Collas","Leonzio Collas",,,,,"","","","","USA"
"CH90","Yun seong Chung","Yun seong Chung",19980327,78,178,2017,"Seoul, South Korea","Jean-Luc Fontanot","R","2H","KOR"
"CH99","Dan Cassidy","Dan Cassidy",,,,,"","","","","USA"
"CI00","Tim Clayton","Tim Clayton",,,,,"","","","","AUS"
"CI01","David Cantrell","David Cantrell",,,,,"","","","","USA"
"CI04","R. L. Cross","R. L. Cross",,,,,"","","","","GBR"
"CI05","K. C. Cook","K. C. Cook",,,,,"","","","","GBR"
"CI06","P. Corne","P. Corne",,,,,"","","","","GBR"
"CI08","Unknown Cimurri","Unknown Cimurri",,,,,"","","","","ITA"
"CI09","Bruno Chimenti","Bruno Chimenti",19420102,,,,"","","","","ITA"
"CI12","Jim Corn","Jim Corn",,,,,"","","","","USA"
"CI13","Francisco Castillo","Francisco Castillo",19430503,,,,"","","","","COL"
"CI14","Jay Clarke","Jay Clarke",19980727,83,183,2016,"Derby, England","Ariana Saki","R","2H","GBR"
"CI15","William Cullen","William Cullen",19350611,,,,"","","","","USA"
"CI16","Frank Conner","Frank Conner",,,,,"","","","","USA"
"CI24","Gary Cruth","Gary Cruth",,,,,"","","","","AUS"
"CI29","Michael Callaghan","Michael Callaghan",19361201,,,,"","","","","AUS"
"CI35","Michael Carpenter","Michael Carpenter",,,,,"","","","","CAN"
"CI39","Michael Crane","Michael Crane",,,,,"","","","","USA"
"CI40","Gustavo Castillo","Gustavo Castillo",,,,,"","","","","COL"
"CI84","Peter Cawthorn","Peter Cawthorn",,,,,"","","","","AUS"
"CI87","Jose-Alejandro Cortes","Jose-Alejandro Cortes",,,,,"","","","","COL"
"CJ60","Alexandr Cozbinov","Alexandr Cozbinov",19950428,80,188,2019,"Chisinau, Moldova","Leonid Cozbinov","R","2H","MDA"
"CL82","Daniel Cukierman","Daniel Cukierman",19950709,70,,,"Tel Aviv, Israel","","R","2H","ISR"
"CL84","Francisco Cabral","Francisco Cabral",19970108,86,191,2015,"Porto, Portugal","","R","2H","POR"
"CN70","Nicholas Campbell","Nicholas Campbell",19990728,,,,"","","","","CYP"
"CN73","Manuel Castellanos","Manuel Castellanos",19960804,,,,"","","R","2H","DOM"
"CN78","Lucas Catarina","Lucas Catarina",19960826,80,185,2015,"Monaco","Guillaume Couillard","R","2H","MON"
"CN80","Raphael Calzi","Raphael Calzi",19970716,75,180,,"Mondercange","","R","2H","LUX"
"CO06","Liam Caruana","Liam Caruana",19980122,75,178,,"Rome, Italy","Mariano Monachesi","R","2H","ITA"
"CO11","Simon Carr","Simon Carr",19991107,77,183,,"Dublin, Ireland","","R","2H","IRL"
"D001","Bruno Dadillon","Bruno Dadillon",19640209,64,175,,"Manosque, France","","R","","FRA"
"D002","Jose Daher","Jose Daher",19660420,70,180,,"Sao Paulo, Brazil","","R","","BRA"
"D004","Scott Davis","Scott Davis",19620827,77,188,1983,"Santa Monica, CA, USA","","R","","USA"
"D005","Marty Davis","Marty Davis",19581115,82,183,1980,"San Jose, CA, USA","","R","","USA"
"D006","Franco Davin","Franco Davin",19700111,64,173,1986,"Pehuajo, B.A., Argentina","","L","","ARG"
"D007","John Davis","John Davis",19620518,,,,"Santa Monica, CA, USA","","R","","USA"
"D008","Horacio de la Pena","Horacio de la Pena",19660801,72,180,1984,"Buenos Aires, Argentina","Carlos Gustavo Pena","L","","ARG"
"D009","Alessandro De Minicis","Alessandro De Minicis",19630804,73,175,,"Cagliari, Sardinia, Italy","Ciabocco Mario","R","","ITA"
"D010","Henri De Wet","Henri De Wet",19620301,79,188,,"Klerksdorp, South Africa","","R","","RSA"
"D011","Karel Demuynck","Karel Demuynck",,,,,"","","R","","BEL"
"D012","David De Miguel","David De Miguel",19650207,66,175,,"Tortosa, Spain","","R","","ESP"
"D015","Olivier Delaitre","Olivier Delaitre",19670601,85,168,1986,"Metz, France","","R","1H","FRA"
"D016","Tracy Delatte","Tracy Delatte",19561222,82,178,,"New Orleans, LA, USA","Bill Stanley","R","","USA"
"D017","Necvet Demir","Necvet Demir",,,,,"","","R","","TUR"
"D019","Steve Denton","Steve Denton",19560905,82,188,,"Kingsville, TX","Warren Jacques","R","","USA"
